Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,89.856853,1,0.002273,0.005861,0.006286,-0.002215,0.000171,0.002222,-0.005861,0.002273,238.496788,34.522017,-13.146481,0.000000,1.979238,-17.594517
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,89.340033,1,0.003325,0.004672,0.005734,-0.001975,0.000171,0.001982,-0.004672,0.003325,253.901337,25.077189,-14.649218,0.000000,2.860925,-18.269419
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,89.340033,1,0.003325,0.004672,0.005734,-0.001975,0.000171,0.001982,-0.004672,0.003325,253.901337,25.147000,-14.573853,0.000000,3.226770,-20.088165
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,88.817498,1,0.004138,0.003992,0.005750,-0.001748,0.000171,0.001756,-0.003992,0.004138,264.406715,15.225284,-15.421833,0.000000,3.654681,-18.055113
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,88.294962,1,0.004665,0.003262,0.005692,-0.001537,0.000170,0.001546,-0.003262,0.004665,269.978910,6.271426,-16.056378,0.000000,4.096194,-16.249197
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,87.772427,1,0.005114,0.002575,0.005726,-0.001342,0.000170,0.001353,-0.002575,0.005114,271.135941,-1.685069,-16.490233,0.000000,4.422906,-14.237299
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,87.249891,1,0.005469,0.001882,0.005783,-0.001164,0.000170,0.001176,-0.001882,0.005469,268.399077,-8.614695,-16.736142,0.000000,4.661591,-12.105771
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,87.249891,1,0.005469,0.001882,0.005783,-0.001164,0.000170,0.001176,-0.001882,0.005469,268.399077,-8.608707,-16.770620,0.000000,4.729360,-12.251257
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,86.721576,1,0.005783,0.001214,0.005909,-0.001000,0.000170,0.001015,-0.001214,0.005783,262.253355,-14.488222,-16.858216,0.000000,5.009559,-10.149864
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,86.193262,1,0.005914,0.000488,0.005934,-0.000853,0.000169,0.000870,-0.000488,0.005914,253.273124,-19.326870,-16.838897,0.000000,5.239116,-8.140436
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,85.664947,1,0.005844,-0.000317,0.005853,-0.000721,0.000169,0.000741,0.000317,0.005844,242.008626,-23.135277,-16.723910,0.000000,5.371762,-6.249339
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,85.136632,1,0.005562,-0.001196,0.005689,-0.000604,0.000168,0.000627,0.001196,0.005562,229.007643,-25.924069,-16.524502,0.000000,5.391016,-4.529645
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,85.136632,1,0.005562,-0.001196,0.005689,-0.000604,0.000168,0.000627,0.001196,0.005562,229.007643,-26.012550,-16.559594,0.000000,5.387536,-4.527166
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,84.602474,1,0.005091,-0.002116,0.005513,-0.000499,0.000168,0.000527,0.002116,0.005091,214.569662,-27.951068,-16.391127,0.000000,5.331811,-3.054178
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,84.068316,1,0.004515,-0.002981,0.005411,-0.000408,0.000168,0.000441,0.002981,0.004515,199.258693,-29.265456,-16.286448,0.000000,5.226573,-1.823979
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,83.534158,1,0.003891,-0.003740,0.005397,-0.000328,0.000167,0.000369,0.003740,0.003891,183.404418,-29.980048,-16.251544,0.000000,5.070534,-0.808170
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,83.000000,1,0.003285,-0.004369,0.005466,-0.000260,0.000167,0.000309,0.004369,0.003285,167.332379,-30.119178,-16.292399,0.000000,4.885901,0.076437
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,83.000000,1,0.003285,-0.004369,0.005466,-0.000260,0.000167,0.000309,0.004369,0.003285,167.332379,-30.167373,-16.290666,0.000000,4.886337,0.076464
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,82.458333,1,0.002747,-0.004869,0.005591,-0.000201,0.000166,0.000261,0.004869,0.002747,151.053678,-29.886264,-16.470749,0.000000,4.662103,0.876680
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,81.916667,1,0.002313,-0.005243,0.005731,-0.000152,0.000166,0.000225,0.005243,0.002313,135.026313,-29.215358,-16.744249,0.000000,4.472285,1.610242
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,81.375000,1,0.002006,-0.005502,0.005856,-0.000111,0.000165,0.000199,0.005502,0.002006,119.465486,-28.161572,-17.103466,0.000000,4.345576,2.290543
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,80.833333,1,0.001862,-0.005644,0.005943,-0.000077,0.000165,0.000182,0.005644,0.001862,104.585412,-26.731825,-17.540699,0.000000,4.258715,2.854848
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,80.833333,1,0.001862,-0.005644,0.005943,-0.000077,0.000165,0.000182,0.005644,0.001862,104.585412,-26.786858,-17.529185,0.000000,4.294321,2.876676
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,80.291667,1,0.001867,-0.005697,0.005995,-0.000049,0.000164,0.000171,0.005697,0.001867,90.544838,-25.032480,-17.962756,0.000000,4.268846,3.403761
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,79.750000,1,0.001914,-0.005713,0.006025,-0.000027,0.000163,0.000166,0.005713,0.001914,77.501331,-23.092818,-18.406245,0.000000,4.248962,3.787380
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,79.208333,1,0.001957,-0.005719,0.006044,-0.000010,0.000163,0.000163,0.005719,0.001957,65.551659,-20.987900,-18.858427,0.000000,4.236746,4.014006
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,78.666667,1,0.001991,-0.005718,0.006055,0.000004,0.000162,0.000162,0.005718,0.001991,54.789644,-18.737752,-19.318077,0.000000,4.239317,4.100675
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,78.666667,1,0.001991,-0.005718,0.006055,0.000004,0.000162,0.000162,0.005718,0.001991,54.789644,-18.790713,-19.311284,0.000000,4.236843,4.098773
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,78.125000,1,0.002016,-0.005708,0.006054,0.000015,0.000162,0.000162,0.005708,0.002016,45.223534,-16.551799,-19.768623,0.000000,4.254831,4.042505
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,77.583333,1,0.002032,-0.005690,0.006042,0.000022,0.000161,0.000163,0.005690,0.002032,36.842106,-14.408048,-20.203964,0.000000,4.291116,3.887845
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,77.041667,1,0.002040,-0.005664,0.006021,0.000028,0.000160,0.000163,0.005664,0.002040,29.591961,-12.370949,-20.614952,0.000000,4.344756,3.648673
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,76.500000,1,0.002041,-0.005632,0.005990,0.000033,0.000160,0.000163,0.005632,0.002041,23.418175,-10.451989,-20.999234,0.000000,4.413986,3.359699
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,76.500000,1,0.002041,-0.005632,0.005990,0.000033,0.000160,0.000163,0.005632,0.002041,23.418175,-10.466456,-20.992746,0.000000,4.413922,3.359635
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,75.958333,1,0.002035,-0.005593,0.005952,0.000036,0.000159,0.000163,0.005593,0.002035,18.227733,-8.732529,-21.335512,0.000000,4.494784,3.032701
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,75.416667,1,0.002024,-0.005548,0.005906,0.000038,0.000159,0.000163,0.005548,0.002024,13.925255,-7.181408,-21.625321,0.000000,4.589186,2.693379
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,74.875000,1,0.002008,-0.005499,0.005854,0.000039,0.000158,0.000163,0.005499,0.002008,10.412895,-5.814165,-21.860425,0.000000,4.696797,2.353692
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,74.333333,1,0.001989,-0.005444,0.005796,0.000040,0.000158,0.000163,0.005444,0.001989,7.592891,-4.631873,-22.039073,0.000000,4.818177,2.025858
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,74.333333,1,0.001989,-0.005444,0.005796,0.000040,0.000158,0.000163,0.005444,0.001989,7.592891,-4.623227,-22.035978,0.000000,4.818375,2.026003
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,73.791667,1,0.001967,-0.005386,0.005734,0.000041,0.000157,0.000162,0.005386,0.001967,5.367695,-3.619635,-22.138426,0.000000,4.959932,1.718158
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,73.250000,1,0.001942,-0.005323,0.005667,0.000042,0.000157,0.000162,0.005323,0.001942,3.645062,-2.763500,-22.163537,0.000000,5.106273,1.436232
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,72.708333,1,0.001916,-0.005258,0.005596,0.000042,0.000156,0.000162,0.005258,0.001916,2.347160,-2.051731,-22.112821,0.000000,5.239937,1.185055
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,72.166667,1,0.001889,-0.005189,0.005522,0.000042,0.000156,0.000161,0.005189,0.001889,1.396807,-1.481238,-21.987790,0.000000,5.356103,0.974471
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,72.166667,1,0.001889,-0.005189,0.005522,0.000042,0.000156,0.000161,0.005189,0.001889,1.396807,-1.460975,-22.077116,0.000000,5.356141,0.974746
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,71.625000,1,0.001861,-0.005117,0.005445,0.000042,0.000155,0.000161,0.005117,0.001861,0.732787,-1.000661,-21.703667,0.000000,5.647655,0.792284
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,71.083333,1,0.001833,-0.005043,0.005366,0.000043,0.000155,0.000161,0.005043,0.001833,0.301969,-0.601246,-21.418693,0.000000,5.743374,0.688865
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,70.541667,1,0.001805,-0.004966,0.005284,0.000043,0.000155,0.000161,0.004966,0.001805,0.069528,-0.266991,-21.331572,0.000000,4.917038,0.551666
Phase_46,Apply silo lc2 ULS DA1-C2 [Phase_46],-19.000000,70.000000,1,0.001777,-0.004887,0.005200,0.000043,0.000154,0.000160,0.004887,0.001777,0.000000,-0.002157,-21.551686,0.000000,2.771297,0.438225
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,96.000000,1,-0.017099,0.016399,0.023692,-0.000740,-0.000056,0.000742,-0.016399,-0.017099,0.000000,2.634997,7.632311,0.000000,0.000000,0.000000
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.850000,1,-0.017146,0.016400,0.023727,-0.000730,-0.000056,0.000732,-0.016400,-0.017146,0.407617,2.808199,6.870933,0.000000,0.000000,1.264840
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.700000,1,-0.017225,0.016420,0.023797,-0.000720,-0.000056,0.000722,-0.016420,-0.017225,0.844296,3.016803,6.109017,0.000000,0.000000,1.553851
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.550000,1,-0.017346,0.016463,0.023915,-0.000710,-0.000056,0.000712,-0.016463,-0.017346,1.314313,3.254346,5.347100,0.000000,0.000000,1.650751
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.400000,1,-0.017616,0.016548,0.024170,-0.000700,-0.000056,0.000702,-0.016548,-0.017616,1.821656,3.514369,4.585722,0.000000,0.000000,0.178541
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.400000,1,-0.017616,0.016548,0.024170,-0.000700,-0.000056,0.000702,-0.016548,-0.017616,1.821656,3.397813,4.585439,0.000000,0.000000,0.178213
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.318623,1,-0.017769,0.016604,0.024319,-0.000694,-0.000056,0.000697,-0.016604,-0.017769,2.103998,3.543434,4.172382,0.000000,0.000000,1.807431
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.237246,1,-0.017876,0.016667,0.024440,-0.000689,-0.000056,0.000691,-0.016667,-0.017876,2.398447,3.691948,3.759034,0.000000,0.000000,1.841872
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.155869,1,-0.017978,0.016738,0.024563,-0.000684,-0.000056,0.000686,-0.016738,-0.017978,2.705090,3.843238,3.345686,0.000000,0.000000,1.875662
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.074492,1,-0.018075,0.016818,0.024689,-0.000678,-0.000056,0.000680,-0.016818,-0.018075,3.024016,3.997187,2.932630,0.000000,0.000000,1.905622
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,95.074492,1,-0.018075,0.016818,0.024689,-0.000678,-0.000056,0.000680,-0.016818,-0.018075,3.024016,3.997054,2.932422,0.000000,0.000000,1.905622
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.987367,1,-0.017968,0.016897,0.024665,-0.000672,-0.000056,0.000675,-0.016897,-0.017968,3.379449,4.164457,2.490191,0.000000,0.000000,1.934997
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.900243,1,-0.017853,0.016975,0.024635,-0.000666,-0.000056,0.000669,-0.016975,-0.017853,3.749746,4.334205,2.047648,0.000000,0.000000,1.961307
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.813118,1,-0.017745,0.017052,0.024609,-0.000661,-0.000056,0.000663,-0.017052,-0.017745,4.134921,4.506126,1.605106,0.000000,0.000000,1.984878
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.725993,1,-0.017637,0.017133,0.024589,-0.000655,-0.000056,0.000657,-0.017133,-0.017637,4.534989,4.680048,1.162876,0.000000,0.000000,2.006009
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.725993,1,-0.017637,0.017133,0.024589,-0.000655,-0.000056,0.000657,-0.017133,-0.017637,4.534989,4.674270,1.162333,0.000000,0.000000,2.006009
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.374430,1,-0.017164,0.017496,0.024509,-0.000631,-0.000057,0.000634,-0.017496,-0.017164,6.305078,5.399323,-0.622133,0.000000,0.000000,2.065547
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,94.022866,1,-0.016637,0.017857,0.024406,-0.000608,-0.000057,0.000611,-0.017857,-0.016637,8.331964,6.127778,-2.407858,0.000000,0.000000,2.086665
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,93.671303,1,-0.016048,0.018196,0.024262,-0.000585,-0.000057,0.000587,-0.018196,-0.016048,10.614601,6.855591,-4.193581,0.000000,0.000000,2.061903
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,93.319740,1,-0.015396,0.018525,0.024088,-0.000562,-0.000057,0.000564,-0.018525,-0.015396,13.151593,7.578723,-5.978044,0.000000,0.000000,1.986193
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,93.319740,1,-0.015396,0.018525,0.024088,-0.000562,-0.000057,0.000564,-0.018525,-0.015396,13.151593,7.552101,-5.851473,0.000000,0.000000,1.609773
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,92.841633,1,-0.014433,0.018643,0.023577,-0.000530,-0.000057,0.000533,-0.018643,-0.014433,16.947705,8.307679,-8.498658,0.000000,0.000000,1.417811
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,92.363526,1,-0.013748,0.018668,0.023184,-0.000500,-0.000057,0.000503,-0.018668,-0.013748,21.071593,8.910971,-10.807744,0.000000,0.000000,1.121782
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,91.885418,1,-0.013066,0.018447,0.022606,-0.000469,-0.000057,0.000473,-0.018447,-0.013066,25.444778,9.352945,-12.513029,0.000000,2.525721,0.742918
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,91.407311,1,-0.012733,0.018307,0.022300,-0.000440,-0.000057,0.000444,-0.018307,-0.012733,29.987546,9.624569,-13.348812,0.000000,2.050006,0.411702
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,91.407311,1,-0.012733,0.018307,0.022300,-0.000440,-0.000057,0.000444,-0.018307,-0.012733,29.987546,9.852247,-13.698863,0.000000,1.752615,0.309230
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,90.890492,1,0.002515,0.006886,0.007331,-0.000409,-0.000057,0.000413,-0.006886,0.002515,34.911078,9.150241,-15.241614,0.000000,2.244836,-1.619607
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,90.373672,1,0.003392,0.006744,0.007549,-0.000379,-0.000057,0.000383,-0.006744,0.003392,39.394925,8.162456,-16.630139,0.000000,2.525911,-2.275057
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,89.856853,1,0.004137,0.005632,0.006989,-0.000351,-0.000057,0.000355,-0.005632,0.004137,43.308183,6.931457,-17.855817,0.000000,2.875092,-2.560904
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,89.340033,1,0.004976,0.004443,0.006671,-0.000324,-0.000057,0.000329,-0.004443,0.004976,46.526461,5.499809,-18.910028,0.000000,3.212818,-2.869802
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,89.340033,1,0.004976,0.004443,0.006671,-0.000324,-0.000057,0.000329,-0.004443,0.004976,46.526461,5.519584,-18.906047,0.000000,3.620307,-3.295102
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,88.817498,1,0.005587,0.003764,0.006737,-0.000298,-0.000057,0.000304,-0.003764,0.005587,48.965748,3.832629,-19.634696,0.000000,3.761389,-3.138800
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,88.294962,1,0.005927,0.003034,0.006659,-0.000274,-0.000058,0.000280,-0.003034,0.005927,50.547332,2.237514,-20.281223,0.000000,3.924815,-2.975137
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,87.772427,1,0.006204,0.002347,0.006633,-0.000252,-0.000058,0.000259,-0.002347,0.006204,51.321832,0.741098,-20.847407,0.000000,4.068933,-2.760986
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,87.249891,1,0.006401,0.001655,0.006611,-0.000232,-0.000058,0.000239,-0.001655,0.006401,51.340695,-0.649757,-21.335028,0.000000,4.165978,-2.476949
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,87.249891,1,0.006401,0.001655,0.006611,-0.000232,-0.000058,0.000239,-0.001655,0.006401,51.340695,-0.633304,-21.353572,0.000000,4.229035,-2.510564
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,86.721576,1,0.006570,0.000986,0.006644,-0.000213,-0.000058,0.000221,-0.000986,0.006570,50.668857,-1.882856,-21.755816,0.000000,4.344068,-2.203540
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,86.193262,1,0.006571,0.000260,0.006576,-0.000196,-0.000058,0.000205,-0.000260,0.006571,49.380983,-2.961878,-22.126491,0.000000,4.421646,-1.882762
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,85.664947,1,0.006384,-0.000544,0.006407,-0.000181,-0.000058,0.000190,0.000544,0.006384,47.568908,-3.868287,-22.472470,0.000000,4.437568,-1.550021
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,85.136632,1,0.005998,-0.001423,0.006164,-0.000167,-0.000058,0.000177,0.001423,0.005998,45.324631,-4.600000,-22.800626,0.000000,4.386661,-1.221164
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,85.136632,1,0.005998,-0.001423,0.006164,-0.000167,-0.000058,0.000177,0.001423,0.005998,45.324631,-4.606730,-22.814901,0.000000,4.383552,-1.220234
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,84.602474,1,0.005435,-0.002343,0.005918,-0.000155,-0.000058,0.000166,0.002343,0.005435,42.708848,-5.164803,-23.207013,0.000000,4.305795,-0.909520
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,84.068316,1,0.004779,-0.003208,0.005755,-0.000145,-0.000059,0.000156,0.003208,0.004779,39.833009,-5.576890,-23.639619,0.000000,4.232941,-0.627010
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,83.534158,1,0.004084,-0.003966,0.005693,-0.000135,-0.000059,0.000147,0.003966,0.004084,36.774966,-5.846379,-24.113379,0.000000,4.151687,-0.375546
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,83.000000,1,0.003418,-0.004594,0.005726,-0.000127,-0.000059,0.000140,0.004594,0.003418,33.611961,-5.976658,-24.628955,0.000000,4.069300,-0.137780
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,83.000000,1,0.003418,-0.004594,0.005726,-0.000127,-0.000059,0.000140,0.004594,0.003418,33.611961,-5.986503,-24.624156,0.000000,4.069606,-0.137794
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,82.458333,1,0.002828,-0.005094,0.005827,-0.000120,-0.000059,0.000134,0.005094,0.002828,30.364108,-5.989821,-25.207919,0.000000,3.965282,0.090526
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,81.916667,1,0.002351,-0.005468,0.005952,-0.000114,-0.000059,0.000129,0.005468,0.002351,27.142361,-5.886741,-25.831472,0.000000,3.881545,0.297406
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,81.375000,1,0.002008,-0.005726,0.006068,-0.000109,-0.000059,0.000124,0.005726,0.002008,24.003704,-5.681852,-26.489684,0.000000,3.837298,0.466481
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,80.833333,1,0.001834,-0.005868,0.006148,-0.000105,-0.000060,0.000121,0.005868,0.001834,21.004394,-5.379740,-27.177423,0.000000,3.830303,0.592229
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,80.833333,1,0.001834,-0.005868,0.006148,-0.000105,-0.000060,0.000121,0.005868,0.001834,21.004394,-5.395617,-27.168724,0.000000,3.862592,0.596812
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,80.291667,1,0.001815,-0.005921,0.006193,-0.000101,-0.000060,0.000117,0.005921,0.001815,18.178802,-5.032454,-27.815725,0.000000,3.906993,0.705068
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,79.750000,1,0.001844,-0.005936,0.006216,-0.000098,-0.000060,0.000115,0.005936,0.001844,15.559798,-4.630398,-28.438051,0.000000,3.949284,0.785610
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,79.208333,1,0.001872,-0.005942,0.006229,-0.000095,-0.000060,0.000113,0.005942,0.001872,13.167638,-4.193655,-29.033558,0.000000,4.006023,0.833159
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,78.666667,1,0.001894,-0.005941,0.006235,-0.000093,-0.000060,0.000111,0.005941,0.001894,11.021963,-3.726429,-29.600107,0.000000,4.084183,0.848066
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,78.666667,1,0.001894,-0.005941,0.006235,-0.000093,-0.000060,0.000111,0.005941,0.001894,11.021963,-3.738552,-29.591895,0.000000,4.081797,0.847617
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,78.125000,1,0.001911,-0.005930,0.006230,-0.000091,-0.000061,0.000109,0.005930,0.001911,9.123702,-3.275181,-30.113076,0.000000,4.173861,0.834231
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,77.583333,1,0.001921,-0.005912,0.006216,-0.000089,-0.000061,0.000108,0.005912,0.001921,7.469998,-2.834047,-30.572311,0.000000,4.283730,0.797997
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,77.041667,1,0.001924,-0.005886,0.006192,-0.000088,-0.000061,0.000107,0.005886,0.001924,6.048298,-2.417719,-30.967165,0.000000,4.411602,0.742629
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,76.500000,1,0.001922,-0.005853,0.006160,-0.000086,-0.000061,0.000106,0.005853,0.001922,4.845701,-2.028768,-31.295203,0.000000,4.557728,0.675162
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,76.500000,1,0.001922,-0.005853,0.006160,-0.000086,-0.000061,0.000106,0.005853,0.001922,4.845701,-2.032283,-31.286904,0.000000,4.557663,0.675148
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,75.958333,1,0.001914,-0.005813,0.006121,-0.000085,-0.000061,0.000105,0.005813,0.001914,3.840638,-1.686667,-31.531944,0.000000,4.719923,0.598189
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,75.416667,1,0.001902,-0.005768,0.006074,-0.000083,-0.000061,0.000104,0.005768,0.001902,3.010730,-1.384319,-31.675885,0.000000,4.901271,0.517958
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,74.875000,1,0.001886,-0.005718,0.006021,-0.000082,-0.000062,0.000103,0.005718,0.001886,2.332767,-1.125447,-31.716371,0.000000,5.101953,0.437644
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,74.333333,1,0.001867,-0.005664,0.005963,-0.000081,-0.000062,0.000102,0.005664,0.001867,1.783553,-0.910259,-31.651047,0.000000,5.322960,0.361376
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,74.333333,1,0.001867,-0.005664,0.005963,-0.000081,-0.000062,0.000102,0.005664,0.001867,1.783553,-0.907239,-31.645373,0.000000,5.323191,0.361403
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,73.791667,1,0.001846,-0.005605,0.005901,-0.000080,-0.000062,0.000101,0.005605,0.001846,1.340558,-0.734095,-31.446669,0.000000,5.573609,0.291725
Phase_50,Apply silo lc 2 ULS DA1-C1 [Phase_50],-19.000000,73.250000,1,0.001822,-0.005542,0.005834,-0.000078,-0.000062,0.000100,0.005542,0.001822,0.982719,-0.591718,-31.108261,0.000000,5.834186,0.231783
