Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,81.916667,1,0.001267,-0.006886,0.007002,-0.001198,-0.001477,0.001902,0.006886,0.001267,3.210076,2.597219,-181.519890,0.000000,-5.905102,0.131634
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,81.375000,1,0.000954,-0.007138,0.007202,-0.001163,-0.001471,0.001876,0.007138,0.000954,4.627937,2.620772,-187.125274,0.000000,-4.647443,-0.044936
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,80.833333,1,0.000811,-0.007273,0.007319,-0.001128,-0.001465,0.001849,0.007273,0.000811,6.031942,2.548500,-192.058688,0.000000,-3.318638,-0.216912
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,80.833333,1,0.000811,-0.007273,0.007319,-0.001128,-0.001465,0.001849,0.007273,0.000811,6.031942,2.554657,-192.027925,0.000000,-3.339580,-0.218576
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,80.291667,1,0.000824,-0.007320,0.007366,-0.001092,-0.001459,0.001822,0.007320,0.000824,7.372212,2.382078,-196.234258,0.000000,-1.944491,-0.386440
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,79.750000,1,0.000886,-0.007328,0.007381,-0.001056,-0.001452,0.001795,0.007328,0.000886,8.598883,2.134799,-199.638093,0.000000,-0.478439,-0.531895
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,79.208333,1,0.000947,-0.007327,0.007388,-0.001020,-0.001446,0.001769,0.007327,0.000947,9.672603,1.816349,-202.229081,0.000000,1.057118,-0.649255
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,78.666667,1,0.001003,-0.007319,0.007388,-0.000984,-0.001439,0.001743,0.007319,0.001003,10.554551,1.430256,-203.996872,0.000000,2.650586,-0.741221
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,78.666667,1,0.001003,-0.007319,0.007388,-0.000984,-0.001439,0.001743,0.007319,0.001003,10.554551,1.441244,-203.971595,0.000000,2.648842,-0.740900
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,78.125000,1,0.001053,-0.007302,0.007377,-0.000948,-0.001432,0.001718,0.007302,0.001053,11.220541,1.014749,-204.860717,0.000000,4.298597,-0.802626
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,77.583333,1,0.001097,-0.007276,0.007359,-0.000913,-0.001425,0.001693,0.007276,0.001097,11.650502,0.570680,-204.818706,0.000000,6.000941,-0.841706
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,77.041667,1,0.001133,-0.007244,0.007332,-0.000879,-0.001419,0.001669,0.007244,0.001133,11.836355,0.112395,-203.839099,0.000000,7.760863,-0.855120
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,76.500000,1,0.001163,-0.007204,0.007297,-0.000845,-0.001412,0.001646,0.007204,0.001163,11.770494,-0.356746,-201.915435,0.000000,9.575694,-0.849148
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,76.500000,1,0.001163,-0.007204,0.007297,-0.000845,-0.001412,0.001646,0.007204,0.001163,11.770494,-0.347913,-201.887724,0.000000,9.575600,-0.849150
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,75.958333,1,0.001187,-0.007158,0.007256,-0.000812,-0.001405,0.001623,0.007158,0.001187,11.456622,-0.807265,-198.970422,0.000000,11.444214,-0.821498
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,75.416667,1,0.001206,-0.007106,0.007208,-0.000779,-0.001399,0.001601,0.007106,0.001206,10.900804,-1.238801,-194.995208,0.000000,13.372223,-0.776074
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,74.875000,1,0.001221,-0.007050,0.007155,-0.000747,-0.001393,0.001581,0.007050,0.001221,10.119842,-1.639498,-189.957084,0.000000,15.369230,-0.707620
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,74.333333,1,0.001232,-0.006989,0.007097,-0.000716,-0.001387,0.001561,0.006989,0.001232,9.130964,-2.006334,-183.851053,0.000000,17.437369,-0.616655
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,74.333333,1,0.001232,-0.006989,0.007097,-0.000716,-0.001387,0.001561,0.006989,0.001232,9.130964,-1.991697,-183.811812,0.000000,17.437942,-0.616662
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,73.791667,1,0.001240,-0.006924,0.007034,-0.000685,-0.001381,0.001542,0.006924,0.001240,7.962791,-2.307750,-176.573334,0.000000,19.581353,-0.491738
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,73.250000,1,0.001246,-0.006856,0.006968,-0.000655,-0.001376,0.001524,0.006856,0.001246,6.648102,-2.527065,-168.106006,0.000000,21.813607,-0.329821
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,72.708333,1,0.001249,-0.006785,0.006899,-0.000625,-0.001370,0.001506,0.006785,0.001249,5.243270,-2.642395,-158.405777,0.000000,24.134094,-0.107754
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,72.166667,1,0.001252,-0.006711,0.006826,-0.000595,-0.001366,0.001490,0.006711,0.001252,3.805836,-2.646495,-147.468599,0.000000,26.496816,0.175876
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,72.166667,1,0.001252,-0.006711,0.006826,-0.000595,-0.001366,0.001490,0.006711,0.001252,3.805836,-2.600977,-147.636533,0.000000,26.408389,0.175902
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,71.625000,1,0.001253,-0.006634,0.006751,-0.000566,-0.001361,0.001474,0.006634,0.001253,2.425739,-2.449310,-135.121155,0.000000,28.756080,0.579383
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,71.083333,1,0.001253,-0.006555,0.006674,-0.000537,-0.001358,0.001460,0.006555,0.001253,1.207869,-1.985592,-121.766644,0.000000,31.671566,1.078703
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,70.541667,1,0.001254,-0.006475,0.006595,-0.000508,-0.001354,0.001446,0.006475,0.001254,0.336193,-1.178250,-108.165451,0.000000,29.667004,1.848289
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,70.000000,1,0.001255,-0.006392,0.006514,-0.000479,-0.001351,0.001434,0.006392,0.001255,-0.000000,0.004291,-94.910028,0.000000,12.412152,2.499678
