Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_19,Ramped Internal Load [Phase_19],-7.400900,96.500000,8,129,-0.030164,-0.040568,0.050553,-0.001977,-0.004353,0.004781,0.030164,-0.040568,-157.859284,-199.859285,8.012843,0.116547,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.501000,96.500000,8,129,-0.030205,-0.040406,0.050448,-0.001969,-0.004397,0.004818,0.030205,-0.040406,-155.691438,-197.691439,8.525822,0.125733,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.601100,96.500000,8,129,-0.030246,-0.040243,0.050342,-0.001960,-0.004441,0.004855,0.030246,-0.040243,-153.389890,-195.389891,8.991854,0.134594,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.701200,96.500000,8,129,-0.030297,-0.040080,0.050243,-0.001950,-0.004487,0.004892,0.030297,-0.040080,-150.811396,-192.811397,9.497173,0.144586,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.900400,96.500000,8,130,-0.030059,-0.041486,0.051231,-0.002001,-0.004147,0.004605,0.030059,-0.041486,-164.636386,-206.636387,5.568774,0.077667,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.000500,96.500000,8,130,-0.030066,-0.041294,0.051080,-0.001998,-0.004187,0.004639,0.030066,-0.041294,-163.427864,-205.427865,6.049722,0.084998,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.100600,96.500000,8,130,-0.030080,-0.041102,0.050933,-0.001994,-0.004228,0.004674,0.030080,-0.041102,-162.236742,-204.236743,6.531391,0.092438,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.200700,96.500000,8,130,-0.030101,-0.040914,0.050794,-0.001989,-0.004269,0.004710,0.030101,-0.040914,-160.994197,-202.994198,7.016324,0.100067,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.300800,96.500000,8,130,-0.030130,-0.040735,0.050667,-0.001984,-0.004311,0.004745,0.030130,-0.040735,-159.664165,-201.664165,7.507209,0.107959,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.500000,96.500000,8,131,-0.030097,-0.042264,0.051886,-0.002007,-0.003995,0.004471,0.030097,-0.042264,-170.049795,-212.049796,3.604475,0.048672,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.600100,96.500000,8,131,-0.030082,-0.042065,0.051715,-0.002006,-0.004032,0.004504,0.030082,-0.042065,-168.590270,-210.590271,4.104729,0.055907,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.700200,96.500000,8,131,-0.030068,-0.041868,0.051546,-0.002005,-0.004070,0.004537,0.030068,-0.041868,-167.196090,-209.196091,4.597853,0.063145,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.800300,96.500000,8,131,-0.030060,-0.041675,0.051385,-0.002003,-0.004108,0.004571,0.030060,-0.041675,-165.893242,-207.893243,5.085159,0.070385,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.900400,96.500000,8,131,-0.030059,-0.041486,0.051231,-0.002001,-0.004147,0.004605,0.030059,-0.041486,-164.636386,-206.636387,5.568774,0.077667,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.900400,96.500000,8,132,-0.032803,-0.046454,0.056868,-0.001616,-0.004176,0.004478,-0.032803,0.046454,-154.562137,-196.562138,-7.475376,0.111047,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.800300,96.500000,8,132,-0.032826,-0.046669,0.057057,-0.001623,-0.004140,0.004447,-0.032826,0.046669,-155.743056,-197.743056,-7.111674,0.104844,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.700200,96.500000,8,132,-0.032847,-0.046885,0.057246,-0.001629,-0.004105,0.004416,-0.032847,0.046885,-156.859932,-198.859932,-6.750242,0.098807,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.600100,96.500000,8,132,-0.032865,-0.047104,0.057436,-0.001635,-0.004071,0.004387,-0.032865,0.047104,-157.896626,-199.896627,-6.391150,0.092937,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.500000,96.500000,8,132,-0.032882,-0.047325,0.057627,-0.001641,-0.004037,0.004358,-0.032882,0.047325,-158.872232,-200.872232,-6.034673,0.087215,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.300800,96.500000,8,133,-0.032682,-0.045602,0.056104,-0.001586,-0.004326,0.004607,-0.032682,0.045602,-149.014537,-191.014537,-8.937331,0.137701,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.200700,96.500000,8,133,-0.032718,-0.045813,0.056296,-0.001594,-0.004287,0.004574,-0.032718,0.045813,-150.532273,-192.532273,-8.573177,0.130760,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.100600,96.500000,8,133,-0.032750,-0.046026,0.056488,-0.001602,-0.004249,0.004541,-0.032750,0.046026,-151.964926,-193.964927,-8.206985,0.123996,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.000500,96.500000,8,133,-0.032778,-0.046240,0.056679,-0.001609,-0.004212,0.004509,-0.032778,0.046240,-153.299778,-195.299778,-7.840780,0.117433,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.900400,96.500000,8,133,-0.032803,-0.046454,0.056868,-0.001616,-0.004176,0.004478,-0.032803,0.046454,-154.562137,-196.562138,-7.475376,0.111047,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.701200,96.500000,8,134,-0.032480,-0.044757,0.055300,-0.001551,-0.004490,0.004750,-0.032480,0.044757,-141.896494,-183.896494,-10.327909,0.167100,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.601100,96.500000,8,134,-0.032542,-0.044970,0.055509,-0.001560,-0.004447,0.004713,-0.032542,0.044970,-143.833019,-185.833019,-9.995686,0.159550,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.501000,96.500000,8,134,-0.032596,-0.045181,0.055712,-0.001569,-0.004406,0.004677,-0.032596,0.045181,-145.668456,-187.668456,-9.651454,0.152116,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.400900,96.500000,8,134,-0.032642,-0.045392,0.055910,-0.001577,-0.004365,0.004642,-0.032642,0.045392,-147.388393,-189.388393,-9.297493,0.144829,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.300800,96.500000,8,134,-0.032682,-0.045602,0.056104,-0.001586,-0.004326,0.004607,-0.032682,0.045602,-149.014537,-191.014537,-8.937331,0.137701,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.101600,96.500000,8,135,-0.032133,-0.043905,0.054408,-0.001514,-0.004677,0.004916,-0.032133,0.043905,-132.280975,-174.280975,-11.774198,0.204332,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.001500,96.500000,8,135,-0.032238,-0.044108,0.054634,-0.001523,-0.004627,0.004871,-0.032238,0.044108,-134.406715,-176.406715,-11.376039,0.194304,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.901400,96.500000,8,135,-0.032327,-0.044325,0.054861,-0.001532,-0.004579,0.004829,-0.032327,0.044325,-137.173933,-179.173933,-10.996745,0.184040,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.801300,96.500000,8,135,-0.032407,-0.044542,0.055083,-0.001542,-0.004534,0.004789,-0.032407,0.044542,-139.674202,-181.674202,-10.650005,0.175050,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.701200,96.500000,8,135,-0.032480,-0.044757,0.055300,-0.001551,-0.004490,0.004750,-0.032480,0.044757,-141.896494,-183.896494,-10.327909,0.167100,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.502000,96.500000,8,136,-0.033321,-0.040969,0.052809,-0.001680,-0.004940,0.005218,-0.033321,0.040969,0.000000,-42.000001,0.022181,0.331066,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.401900,96.500000,8,136,-0.032522,-0.042896,0.053831,-0.001541,-0.004792,0.005034,-0.032522,0.042896,-101.753820,-143.753821,-19.060767,0.429874,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.301800,96.500000,8,136,-0.031962,-0.043540,0.054012,-0.001494,-0.004790,0.005017,-0.031962,0.043540,-132.719380,-174.719381,-13.345369,0.230834,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.201700,96.500000,8,136,-0.031919,-0.043649,0.054074,-0.001504,-0.004737,0.004970,-0.031919,0.043649,-126.626513,-168.626513,-11.593633,0.210172,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.101600,96.500000,8,136,-0.032133,-0.043905,0.054408,-0.001514,-0.004677,0.004916,-0.032133,0.043905,-132.280975,-174.280975,-11.774198,0.204332,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.065986,96.500000,8,137,-0.030140,-0.043187,0.052664,-0.002004,-0.003841,0.004332,0.030140,-0.043187,-177.600703,-219.600703,1.259072,0.016279,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.174490,96.500000,8,137,-0.030137,-0.042936,0.052458,-0.002005,-0.003878,0.004366,0.030137,-0.042936,-175.615011,-217.615012,1.886750,0.024671,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.282993,96.500000,8,137,-0.030128,-0.042699,0.052258,-0.002006,-0.003917,0.004401,0.030128,-0.042699,-173.621818,-215.621818,2.480473,0.032806,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.391497,96.500000,8,137,-0.030120,-0.042474,0.052070,-0.002007,-0.003955,0.004435,0.030120,-0.042474,-171.784377,-213.784378,3.050282,0.040773,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.500000,96.500000,8,137,-0.030097,-0.042264,0.051886,-0.002007,-0.003995,0.004471,0.030097,-0.042264,-170.049795,-212.049796,3.604475,0.048672,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.904478,96.500000,8,138,-0.030046,-0.043675,0.053012,-0.001995,-0.003790,0.004283,0.030046,-0.043675,-179.176822,-221.176823,0.175348,0.002247,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.944855,96.500000,8,138,-0.030080,-0.043552,0.052930,-0.001996,-0.003805,0.004296,0.030080,-0.043552,-178.817726,-220.817727,0.451638,0.005800,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.985232,96.500000,8,138,-0.030100,-0.043425,0.052837,-0.002000,-0.003815,0.004308,0.030100,-0.043425,-178.742775,-220.742776,0.748120,0.009611,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.025609,96.500000,8,138,-0.030112,-0.043304,0.052745,-0.002003,-0.003827,0.004319,0.030112,-0.043304,-178.325941,-220.325942,1.016303,0.013087,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.065986,96.500000,8,138,-0.030140,-0.043187,0.052664,-0.002004,-0.003841,0.004332,0.030140,-0.043187,-177.600703,-219.600703,1.259072,0.016279,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.065986,96.500000,8,139,-0.032928,-0.048344,0.058493,-0.001663,-0.003898,0.004238,-0.032928,0.048344,-162.096420,-204.096420,-4.511475,0.063906,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.025609,96.500000,8,139,-0.032929,-0.048450,0.058581,-0.001665,-0.003885,0.004227,-0.032929,0.048450,-162.289634,-204.289634,-4.370561,0.061836,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.985232,96.500000,8,139,-0.032929,-0.048557,0.058669,-0.001667,-0.003873,0.004217,-0.032929,0.048557,-162.465582,-204.465583,-4.229710,0.059779,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.944855,96.500000,8,139,-0.032928,-0.048665,0.058758,-0.001669,-0.003861,0.004206,-0.032928,0.048665,-162.619275,-204.619275,-4.088693,0.057731,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.904478,96.500000,8,139,-0.032926,-0.048774,0.058847,-0.001671,-0.003849,0.004196,-0.032926,0.048774,-162.757458,-204.757458,-3.947461,0.055690,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.500000,96.500000,8,140,-0.032882,-0.047325,0.057627,-0.001641,-0.004037,0.004358,-0.032882,0.047325,-158.872232,-200.872232,-6.034673,0.087215,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.391497,96.500000,8,140,-0.032898,-0.047567,0.057835,-0.001647,-0.004001,0.004327,-0.032898,0.047567,-159.831792,-201.831792,-5.650947,0.081180,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.282993,96.500000,8,140,-0.032911,-0.047817,0.058048,-0.001653,-0.003966,0.004297,-0.032911,0.047817,-160.711612,-202.711612,-5.269566,0.075287,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.174490,96.500000,8,140,-0.032922,-0.048074,0.058266,-0.001658,-0.003932,0.004267,-0.032922,0.048074,-161.458024,-203.458024,-4.889889,0.069540,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-6.065986,96.500000,8,140,-0.032928,-0.048344,0.058493,-0.001663,-0.003898,0.004238,-0.032928,0.048344,-162.096420,-204.096420,-4.511475,0.063906,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.900000,96.500000,8,141,-0.030041,-0.043692,0.053023,-0.001991,-0.003793,0.004283,0.030041,-0.043692,-179.110000,-221.110001,0.121006,0.001551,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.901119,96.500000,8,141,-0.030043,-0.043687,0.053020,-0.001992,-0.003792,0.004283,0.030043,-0.043687,-179.053221,-221.053222,0.139040,0.001783,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.902239,96.500000,8,141,-0.030044,-0.043682,0.053017,-0.001993,-0.003791,0.004283,0.030044,-0.043682,-179.114045,-221.114046,0.152856,0.001960,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.903358,96.500000,8,141,-0.030045,-0.043679,0.053014,-0.001994,-0.003791,0.004283,0.030045,-0.043679,-179.134953,-221.134954,0.163141,0.002091,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.904478,96.500000,8,141,-0.030046,-0.043675,0.053012,-0.001995,-0.003790,0.004283,0.030046,-0.043675,-179.176822,-221.176823,0.175348,0.002247,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.904478,96.500000,8,142,-0.032926,-0.048774,0.058847,-0.001671,-0.003849,0.004196,-0.032926,0.048774,-162.757458,-204.757458,-3.947461,0.055690,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.903358,96.500000,8,142,-0.032926,-0.048777,0.058850,-0.001671,-0.003849,0.004196,-0.032926,0.048777,-162.760628,-204.760628,-3.943547,0.055633,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.902239,96.500000,8,142,-0.032926,-0.048780,0.058852,-0.001671,-0.003848,0.004195,-0.032926,0.048780,-162.763796,-204.763797,-3.939633,0.055577,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.901119,96.500000,8,142,-0.032926,-0.048783,0.058855,-0.001671,-0.003848,0.004195,-0.032926,0.048783,-162.766964,-204.766964,-3.935718,0.055521,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.900000,96.500000,8,142,-0.032926,-0.048786,0.058857,-0.001671,-0.003848,0.004195,-0.032926,0.048786,-162.770129,-204.770129,-3.931803,0.055464,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.500000,96.500000,8,143,-0.029417,-0.045142,0.053881,-0.001936,-0.003698,0.004174,0.029417,-0.045142,-170.096523,-212.096524,-4.507922,0.060855,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.600000,96.500000,8,143,-0.029606,-0.044775,0.053678,-0.001949,-0.003723,0.004202,0.029606,-0.044775,-171.886169,-213.886170,-3.194952,0.042682,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.700000,96.500000,8,143,-0.029799,-0.044396,0.053470,-0.001963,-0.003745,0.004229,0.029799,-0.044396,-175.457666,-217.457666,-1.844585,0.024141,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.800000,96.500000,8,143,-0.029944,-0.044034,0.053251,-0.001978,-0.003768,0.004255,0.029944,-0.044034,-178.036668,-220.036669,-0.730628,0.009424,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.900000,96.500000,8,143,-0.030041,-0.043692,0.053023,-0.001991,-0.003793,0.004283,0.030041,-0.043692,-178.942789,-220.942790,0.121006,0.001553,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.100000,96.500000,8,144,-0.028958,-0.046516,0.054793,-0.001904,-0.003603,0.004075,0.028958,-0.046516,-169.894426,-211.894426,-8.150530,0.110159,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.200000,96.500000,8,144,-0.029098,-0.046108,0.054522,-0.001916,-0.003614,0.004091,0.029098,-0.046108,-173.351975,-215.351976,-7.043069,0.093294,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.300000,96.500000,8,144,-0.029178,-0.045781,0.054289,-0.001920,-0.003639,0.004115,0.029178,-0.045781,-171.912177,-213.912178,-6.313990,0.084337,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.400000,96.500000,8,144,-0.029272,-0.045469,0.054077,-0.001927,-0.003670,0.004145,0.029272,-0.045469,-170.079453,-212.079453,-5.535516,0.074734,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.500000,96.500000,8,144,-0.029417,-0.045142,0.053881,-0.001936,-0.003698,0.004174,0.029417,-0.045142,-169.558789,-211.558790,-4.507922,0.061048,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.700000,96.500000,8,145,-0.028569,-0.047876,0.055752,-0.001875,-0.003523,0.003991,0.028569,-0.047876,-172.460470,-214.460471,-11.654192,0.155172,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.800000,96.500000,8,145,-0.028666,-0.047524,0.055500,-0.001881,-0.003541,0.004009,0.028666,-0.047524,-172.337235,-214.337236,-10.716736,0.142792,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.900000,96.500000,8,145,-0.028775,-0.047171,0.055255,-0.001891,-0.003556,0.004028,0.028775,-0.047171,-172.525077,-214.525078,-9.755765,0.129846,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.000000,96.500000,8,145,-0.028876,-0.046831,0.055018,-0.001901,-0.003575,0.004049,0.028876,-0.046831,-172.045438,-214.045439,-8.880379,0.118524,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-5.100000,96.500000,8,145,-0.028958,-0.046516,0.054793,-0.001904,-0.003603,0.004075,0.028958,-0.046516,-169.788614,-211.788615,-8.150530,0.110228,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.300000,96.500000,8,146,-0.028189,-0.049386,0.056865,-0.001720,-0.003405,0.003814,0.028189,-0.049386,-176.401718,-218.401719,-15.844571,0.206256,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.400000,96.500000,8,146,-0.028369,-0.049058,0.056670,-0.001875,-0.003528,0.003995,0.028369,-0.049058,-170.015802,-212.015802,-14.251115,0.192475,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.500000,96.500000,8,146,-0.028424,-0.048642,0.056338,-0.001864,-0.003514,0.003978,0.028424,-0.048642,-170.870624,-212.870625,-13.396677,0.180031,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.600000,96.500000,8,146,-0.028490,-0.048249,0.056033,-0.001872,-0.003520,0.003986,0.028490,-0.048249,-171.790261,-213.790262,-12.533205,0.167526,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.700000,96.500000,8,146,-0.028569,-0.047876,0.055752,-0.001875,-0.003523,0.003991,0.028569,-0.047876,-172.413542,-214.413542,-11.654192,0.155214,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-3.900000,96.500000,8,147,-0.028078,-0.051638,0.058778,-0.001714,-0.003393,0.003801,0.028078,-0.051638,-140.462855,-182.462855,-19.830164,0.324113,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.000000,96.500000,8,147,-0.027971,-0.051093,0.058248,-0.001706,-0.003394,0.003799,0.027971,-0.051093,-150.708837,-192.708838,-19.458252,0.296435,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.100000,96.500000,8,147,-0.028084,-0.050418,0.057713,-0.001711,-0.003391,0.003798,0.028084,-0.050418,-166.777555,-208.777555,-17.965595,0.247349,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.200000,96.500000,8,147,-0.028179,-0.049847,0.057261,-0.001717,-0.003393,0.003803,0.028179,-0.049847,-174.914729,-216.914730,-16.611017,0.218070,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.300000,96.500000,8,147,-0.028189,-0.049386,0.056865,-0.001720,-0.003405,0.003814,0.028189,-0.049386,-176.270340,-218.270340,-15.844571,0.206410,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.300000,96.500000,8,148,-0.032177,-0.052595,0.061657,-0.001735,-0.003426,0.003840,-0.032177,0.052595,-148.760774,-190.760774,2.326047,0.035900,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.200000,96.500000,8,148,-0.032075,-0.052676,0.061673,-0.001740,-0.003403,0.003822,-0.032075,0.052676,-146.040380,-188.040380,2.713325,0.042656,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.100000,96.500000,8,148,-0.031946,-0.052693,0.061621,-0.001745,-0.003379,0.003803,-0.031946,0.052693,-142.527400,-184.527400,3.158073,0.050870,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-4.000000,96.500000,8,148,-0.031782,-0.052558,0.061420,-0.001749,-0.003355,0.003784,-0.031782,0.052558,-135.781361,-177.781361,3.699455,0.062548,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-3.900000,96.500000,8,148,-0.031639,-0.052022,0.060888,-0.001757,-0.003333,0.003768,-0.031639,0.052022,-110.137372,-152.137372,3.953444,0.082384,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
