Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-18.112500,100.050000,2,43,-0.033105,0.011080,0.034910,0.004032,-0.000153,0.004035,-0.033105,0.011080,-29.760952,-15.113795,-149.113813,-29.822763
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-18.021875,100.050000,2,43,-0.032917,0.010949,0.034690,0.004031,-0.000160,0.004035,-0.032917,0.010949,-31.097491,-14.405179,-148.677101,-29.735420
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.931250,100.050000,2,43,-0.033060,0.011396,0.034970,0.004031,-0.000166,0.004034,-0.033060,0.011396,-32.374368,-13.776197,-148.205185,-29.641037
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.840625,100.050000,2,43,-0.032330,0.011744,0.034397,0.004030,-0.000172,0.004034,-0.032330,0.011744,-33.596874,-13.209179,-147.706321,-29.541264
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.750000,100.050000,2,43,-0.025967,0.008999,0.027483,0.004030,-0.000177,0.004034,-0.025967,0.008999,-34.769796,-12.686458,-147.188761,-29.437752
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.750000,100.050000,2,44,-0.025967,0.008999,0.027483,0.004030,-0.000177,0.004034,-0.025967,0.008999,-34.769796,-13.016211,-147.116819,-29.423364
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.636507,100.050000,2,44,-0.030762,-0.015431,0.034415,0.004029,-0.000184,0.004033,-0.030762,-0.015431,-36.203493,-12.314405,-146.456298,-29.291260
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.523013,100.050000,2,44,-0.031618,-0.017293,0.036038,0.004029,-0.000190,0.004033,-0.031618,-0.017293,-37.578515,-11.969566,-145.690430,-29.138086
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.409520,100.050000,2,44,-0.031352,-0.016853,0.035595,0.004028,-0.000195,0.004033,-0.031352,-0.016853,-38.934420,-11.978267,-144.861114,-28.972223
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.296027,100.050000,2,44,-0.031192,-0.017379,0.035706,0.004027,-0.000199,0.004032,-0.031192,-0.017379,-40.310644,-12.337086,-144.010247,-28.802049
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.296027,100.050000,2,45,-0.031192,-0.017379,0.035706,0.004027,-0.000199,0.004032,-0.031192,-0.017379,-40.310644,-12.236434,-144.023193,-28.804639
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.168635,100.050000,2,45,-0.030880,-0.017417,0.035453,0.004027,-0.000204,0.004032,-0.030880,-0.017417,-41.915100,-12.975347,-143.108649,-28.621730
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-17.041243,100.050000,2,45,-0.030572,-0.017508,0.035230,0.004026,-0.000207,0.004031,-0.030572,-0.017508,-43.620667,-13.809654,-142.193801,-28.438760
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.913851,100.050000,2,45,-0.030304,-0.017638,0.035063,0.004025,-0.000210,0.004031,-0.030304,-0.017638,-45.438292,-14.735878,-141.279475,-28.255895
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.786459,100.050000,2,45,-0.030048,-0.017896,0.034973,0.004025,-0.000212,0.004030,-0.030048,-0.017896,-47.378821,-15.750547,-140.366498,-28.073300
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.786459,100.050000,2,46,-0.030048,-0.017896,0.034973,0.004025,-0.000212,0.004030,-0.030048,-0.017896,-47.378821,-15.748780,-140.365031,-28.073006
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.643466,100.050000,2,46,-0.029341,-0.017571,0.034200,0.004024,-0.000214,0.004030,-0.029341,-0.017571,-49.716723,-16.971911,-139.339086,-27.867817
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.500474,100.050000,2,46,-0.028721,-0.017352,0.033556,0.004023,-0.000215,0.004029,-0.028721,-0.017352,-52.236363,-18.273846,-138.311370,-27.662274
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.357481,100.050000,2,46,-0.028441,-0.017556,0.033423,0.004022,-0.000214,0.004028,-0.028441,-0.017556,-54.947714,-19.654118,-137.282454,-27.456491
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.214488,100.050000,2,46,-0.027767,-0.017074,0.032596,0.004022,-0.000213,0.004027,-0.027767,-0.017074,-57.860790,-21.112260,-136.252913,-27.250583
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.214488,100.050000,2,47,-0.027767,-0.017074,0.032596,0.004022,-0.000213,0.004027,-0.027767,-0.017074,-57.860790,-21.117037,-136.252477,-27.250495
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-16.053984,100.050000,2,47,-0.027505,-0.017385,0.032539,0.004021,-0.000211,0.004026,-0.027505,-0.017385,-61.387311,-22.857247,-135.094162,-27.018832
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.893481,100.050000,2,47,-0.027332,-0.017687,0.032556,0.004020,-0.000207,0.004025,-0.027332,-0.017687,-65.204847,-24.720878,-133.933795,-26.786759
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.732977,100.050000,2,47,-0.027199,-0.017954,0.032590,0.004019,-0.000203,0.004024,-0.027199,-0.017954,-69.331341,-26.708044,-132.772366,-26.554473
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.572473,100.050000,2,47,-0.026731,-0.017870,0.032154,0.004019,-0.000197,0.004023,-0.026731,-0.017870,-73.784838,-28.818858,-131.610869,-26.322174
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.572473,100.050000,2,48,-0.026731,-0.017870,0.032154,0.004019,-0.000197,0.004023,-0.026731,-0.017870,-73.784838,-28.821934,-131.611371,-26.322274
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.392314,100.050000,2,48,-0.026545,-0.018082,0.032118,0.004018,-0.000189,0.004022,-0.026545,-0.018082,-79.201212,-31.350009,-130.308237,-26.061647
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.212154,100.050000,2,48,-0.026262,-0.018181,0.031941,0.004017,-0.000179,0.004021,-0.026262,-0.018181,-85.091253,-34.048338,-129.008222,-25.801644
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-15.031995,100.050000,2,48,-0.025854,-0.018091,0.031555,0.004016,-0.000168,0.004019,-0.025854,-0.018091,-91.482401,-36.914859,-127.712648,-25.542530
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.851835,100.050000,2,48,-0.025139,-0.017741,0.030768,0.004015,-0.000156,0.004018,-0.025139,-0.017741,-98.402149,-39.947508,-126.422839,-25.284568
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.851835,100.050000,2,49,-0.025139,-0.017741,0.030768,0.004015,-0.000156,0.004018,-0.025139,-0.017741,-98.402149,-39.945468,-126.424324,-25.284865
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.649613,100.050000,2,49,-0.024534,-0.017730,0.030270,0.004014,-0.000140,0.004017,-0.024534,-0.017730,-106.838882,-43.548781,-124.985959,-24.997192
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.447391,100.050000,2,49,-0.024229,-0.018042,0.030209,0.004013,-0.000122,0.004015,-0.024229,-0.018042,-116.028799,-47.348803,-123.562761,-24.712552
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.245169,100.050000,2,49,-0.024032,-0.018461,0.030304,0.004012,-0.000102,0.004014,-0.024032,-0.018461,-126.006117,-51.339667,-122.156484,-24.431297
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.042947,100.050000,2,49,-0.023858,-0.018905,0.030440,0.004011,-0.000081,0.004012,-0.023858,-0.018905,-136.804953,-55.515511,-120.768883,-24.153777
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-14.042947,100.050000,2,50,-0.023858,-0.018905,0.030440,0.004011,-0.000081,0.004012,-0.023858,-0.018905,-136.804953,-55.501822,-120.772228,-24.154446
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-13.815960,100.050000,2,50,-0.023727,-0.019475,0.030696,0.004010,-0.000054,0.004011,-0.023727,-0.019475,-149.951748,-60.392851,-119.242308,-23.848462
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-13.588973,100.050000,2,50,-0.023619,-0.020066,0.030992,0.004009,-0.000025,0.004009,-0.023619,-0.020066,-164.234335,-65.443114,-117.752513,-23.550503
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-13.361987,100.050000,2,50,-0.023530,-0.020669,0.031319,0.004008,0.000007,0.004008,-0.023530,-0.020669,-179.678971,-70.637890,-116.305341,-23.261068
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-13.135000,100.050000,2,50,-0.023457,-0.021280,0.031671,0.004007,0.000042,0.004008,-0.023457,-0.021280,-196.311273,-75.962458,-114.903289,-22.980658
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-13.135000,100.050000,2,51,-0.023457,-0.021280,0.031671,0.004007,0.000042,0.004008,-0.023457,-0.021280,-220.761817,103.019105,-126.477466,-25.295493
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-12.939063,100.050000,2,51,-0.023409,-0.021805,0.031991,0.004007,0.000072,0.004008,-0.023409,-0.021805,-201.035516,98.388135,-125.312607,-25.062521
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-12.743125,100.050000,2,51,-0.023373,-0.022332,0.032327,0.004006,0.000102,0.004008,-0.023373,-0.022332,-182.201779,93.829173,-124.200345,-24.840069
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-12.547187,100.050000,2,51,-0.023350,-0.022858,0.032675,0.004006,0.000132,0.004008,-0.023350,-0.022858,-164.251819,89.360469,-123.142900,-24.628580
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-12.351250,100.050000,2,51,-0.023339,-0.023380,0.033035,0.004005,0.000162,0.004009,-0.023339,-0.023380,-147.176049,85.000276,-122.142490,-24.428498
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-12.351250,100.050000,2,52,-0.023339,-0.023380,0.033035,0.004005,0.000162,0.004009,-0.023339,-0.023380,-147.176049,85.053125,-122.147036,-24.429407
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-12.155313,100.050000,2,52,-0.023340,-0.023909,0.033412,0.004005,0.000192,0.004009,-0.023340,-0.023909,-130.928352,80.883151,-121.214128,-24.242826
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-11.959375,100.050000,2,52,-0.023346,-0.024438,0.033797,0.004004,0.000223,0.004010,-0.023346,-0.024438,-115.457207,77.072137,-120.355853,-24.071171
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-11.763438,100.050000,2,52,-0.023361,-0.024963,0.034188,0.004004,0.000255,0.004012,-0.023361,-0.024963,-100.692806,73.658232,-119.575068,-23.915014
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-11.567500,100.050000,2,52,-0.023389,-0.025478,0.034586,0.004003,0.000287,0.004014,-0.023389,-0.025478,-86.563300,70.679584,-118.874626,-23.774925
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-11.567500,100.050000,2,53,-0.023389,-0.025478,0.034586,0.004003,0.000287,0.004014,-0.023389,-0.025478,-86.563300,70.703554,-118.925986,-23.785197
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-11.371562,100.050000,2,53,-0.023427,-0.026009,0.035004,0.004003,0.000321,0.004016,-0.023427,-0.026009,-72.933440,68.548877,-117.936849,-23.587370
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-11.175625,100.050000,2,53,-0.023468,-0.026533,0.035422,0.004002,0.000356,0.004018,-0.023468,-0.026533,-59.662218,66.987858,-116.968988,-23.393798
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.979688,100.050000,2,53,-0.023520,-0.027052,0.035847,0.004002,0.000393,0.004021,-0.023520,-0.027052,-46.636727,66.036228,-116.017895,-23.203579
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.783750,100.050000,2,53,-0.023574,-0.027580,0.036282,0.004001,0.000432,0.004025,-0.023574,-0.027580,-33.743203,65.709719,-115.079063,-23.015813
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.783750,100.050000,2,54,-0.023574,-0.027580,0.036282,0.004001,0.000432,0.004025,-0.023574,-0.027580,-33.743203,64.478567,-115.131894,-23.026379
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.587813,100.050000,2,54,-0.023639,-0.028104,0.036724,0.004001,0.000473,0.004029,-0.023639,-0.028104,-20.749344,67.154890,-114.089580,-22.817916
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.391875,100.050000,2,54,-0.023713,-0.028637,0.037181,0.004000,0.000516,0.004034,-0.023713,-0.028637,-7.690901,66.217417,-113.170289,-22.634058
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.195937,100.050000,2,54,-0.023782,-0.029163,0.037630,0.004000,0.000561,0.004039,-0.023782,-0.029163,5.132642,64.162229,-112.333337,-22.466667
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-10.000000,100.050000,2,54,-0.023878,-0.029697,0.038106,0.004000,0.000610,0.004046,-0.023878,-0.029697,17.570769,63.485405,-111.538042,-22.307608
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.500000,96.500000,8,69,-0.026258,-0.040845,0.048557,0.001455,0.000003,0.001455,0.026258,0.040845,-5.938982,3.925289,35.841526,7.168305
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.600100,96.500000,8,69,-0.026158,-0.040587,0.048286,0.001455,0.000005,0.001455,0.026158,0.040587,-5.548339,3.876292,34.918936,6.983787
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.700200,96.500000,8,69,-0.026061,-0.040332,0.048019,0.001455,0.000007,0.001455,0.026061,0.040332,-5.163897,3.799617,33.909202,6.781840
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.800300,96.500000,8,69,-0.025970,-0.040082,0.047760,0.001455,0.000009,0.001455,0.025970,0.040082,-4.788277,3.699063,32.813037,6.562607
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.900400,96.500000,8,69,-0.025887,-0.039834,0.047507,0.001455,0.000011,0.001455,0.025887,0.039834,-4.423989,3.578432,31.631154,6.326231
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.900400,96.500000,8,70,-0.025887,-0.039834,0.047507,0.001455,0.000011,0.001455,0.025887,0.039834,-4.423989,3.587763,31.630107,6.326021
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.000500,96.500000,8,70,-0.025813,-0.039586,0.047258,0.001455,0.000013,0.001455,0.025813,0.039586,-4.070876,3.472533,30.361597,6.072319
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.100600,96.500000,8,70,-0.025745,-0.039336,0.047012,0.001455,0.000015,0.001455,0.025745,0.039336,-3.728045,3.379955,29.003801,5.800760
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.200700,96.500000,8,70,-0.025685,-0.039089,0.046773,0.001455,0.000017,0.001455,0.025685,0.039089,-3.393240,3.311728,27.557497,5.511499
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.300800,96.500000,8,70,-0.025630,-0.038850,0.046543,0.001455,0.000019,0.001455,0.025630,0.038850,-3.064156,3.269552,26.023467,5.204693
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.300800,96.500000,8,71,-0.025630,-0.038850,0.046543,0.001455,0.000019,0.001455,0.025630,0.038850,-3.064156,3.264968,26.022522,5.204504
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.400900,96.500000,8,71,-0.025579,-0.038615,0.046318,0.001455,0.000021,0.001455,0.025579,0.038615,-2.737962,3.250114,24.396566,4.879313
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.501000,96.500000,8,71,-0.025534,-0.038378,0.046096,0.001455,0.000023,0.001455,0.025534,0.038378,-2.414196,3.214168,22.678083,4.535617
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.601100,96.500000,8,71,-0.025495,-0.038138,0.045875,0.001455,0.000025,0.001455,0.025495,0.038138,-2.094990,3.158643,20.869383,4.173877
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.701200,96.500000,8,71,-0.025461,-0.037894,0.045653,0.001455,0.000027,0.001455,0.025461,0.037894,-1.782428,3.085053,18.972776,3.794555
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.701200,96.500000,8,72,-0.025461,-0.037894,0.045653,0.001455,0.000027,0.001455,0.025461,0.037894,-1.782428,3.103633,18.964074,3.792815
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.801300,96.500000,8,72,-0.025432,-0.037653,0.045437,0.001455,0.000029,0.001455,0.025432,0.037653,-1.479451,2.965325,16.987518,3.397504
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-7.901400,96.500000,8,72,-0.025401,-0.037415,0.045223,0.001455,0.000031,0.001455,0.025401,0.037415,-1.187137,2.868969,14.896044,2.979209
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.001500,96.500000,8,72,-0.025369,-0.037180,0.045010,0.001455,0.000033,0.001455,0.025369,0.037180,-0.904931,2.773176,12.694439,2.538888
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.101600,96.500000,8,72,-0.025333,-0.036950,0.044800,0.001455,0.000035,0.001455,0.025333,0.036950,-0.633543,2.636555,10.387493,2.077499
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.101600,96.500000,8,73,-0.025333,-0.036950,0.044800,0.001455,0.000035,0.001455,0.025333,0.036950,-0.633543,2.467306,10.282237,2.056447
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.201700,96.500000,8,73,-0.025293,-0.036724,0.044591,0.001455,0.000037,0.001455,0.025293,0.036724,-0.383019,2.429687,8.057391,1.611478
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.301800,96.500000,8,73,-0.025248,-0.036504,0.044385,0.001455,0.000039,0.001455,0.025248,0.036504,-0.165644,1.858077,5.504734,1.100947
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.401900,96.500000,8,73,-0.025198,-0.036293,0.044183,0.001455,0.000041,0.001455,0.025198,0.036293,-0.024744,0.872710,2.493267,0.498653
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-8.502000,96.500000,8,73,-0.025140,-0.036090,0.043983,0.001455,0.000043,0.001456,0.025140,0.036090,-0.000000,-0.406186,-1.108008,-0.221602
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.904478,96.500000,8,74,-0.026788,-0.042597,0.050320,0.001454,-0.000013,0.001455,0.026788,0.042597,-8.018739,2.505702,39.503779,7.900756
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.944855,96.500000,8,74,-0.026774,-0.042456,0.050193,0.001454,-0.000012,0.001455,0.026774,0.042456,-7.913710,2.697478,39.360257,7.872051
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.985232,96.500000,8,74,-0.026744,-0.042315,0.050058,0.001454,-0.000011,0.001455,0.026744,0.042315,-7.800968,2.884067,39.200201,7.840040
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.025609,96.500000,8,74,-0.026711,-0.042175,0.049921,0.001454,-0.000010,0.001455,0.026711,0.042175,-7.680857,3.063121,39.023907,7.804781
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.065986,96.500000,8,74,-0.026697,-0.042033,0.049795,0.001454,-0.000008,0.001455,0.026697,0.042033,-7.553748,3.232289,38.831673,7.766335
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.065986,96.500000,8,75,-0.026697,-0.042033,0.049795,0.001454,-0.000008,0.001455,0.026697,0.042033,-7.553748,3.234729,38.832878,7.766576
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.174490,96.500000,8,75,-0.026589,-0.041716,0.049469,0.001455,-0.000005,0.001455,0.026589,0.041716,-7.183398,3.572955,38.241360,7.648272
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.282993,96.500000,8,75,-0.026479,-0.041411,0.049153,0.001455,-0.000003,0.001455,0.026479,0.041411,-6.782646,3.794386,37.544985,7.508997
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.391497,96.500000,8,75,-0.026374,-0.041120,0.048851,0.001455,0.000000,0.001455,0.026374,0.041120,-6.363804,3.905034,36.744705,7.348941
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-6.500000,96.500000,8,75,-0.026258,-0.040845,0.048557,0.001455,0.000003,0.001455,0.026258,0.040845,-5.938982,3.910915,35.841470,7.168294
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.900000,96.500000,8,76,-0.026792,-0.042612,0.050335,0.001454,-0.000013,0.001455,0.026792,0.042612,-8.029910,2.484098,39.518686,7.903737
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.901119,96.500000,8,76,-0.026791,-0.042608,0.050331,0.001454,-0.000013,0.001455,0.026791,0.042608,-8.027127,2.489502,39.514982,7.902996
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.902239,96.500000,8,76,-0.026791,-0.042604,0.050327,0.001454,-0.000013,0.001455,0.026791,0.042604,-8.024336,2.494906,39.511262,7.902252
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.903358,96.500000,8,76,-0.026789,-0.042600,0.050324,0.001454,-0.000013,0.001455,0.026789,0.042600,-8.021540,2.500305,39.507530,7.901506
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-5.904478,96.500000,8,76,-0.026788,-0.042597,0.050320,0.001454,-0.000013,0.001455,0.026788,0.042597,-8.018739,2.505695,39.503787,7.900757
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-3.900000,96.500000,8,77,-0.028228,-0.050318,0.057696,0.001454,-0.000128,0.001460,0.028228,0.050318,-2.694008,-14.688182,19.814090,3.962818
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-4.000000,96.500000,8,77,-0.028051,-0.049969,0.057304,0.001454,-0.000120,0.001459,0.028051,0.049969,-4.118328,-13.693601,22.129223,4.425845
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-4.100000,96.500000,8,77,-0.027912,-0.049556,0.056876,0.001454,-0.000111,0.001458,0.027912,0.049556,-5.413106,-12.127670,24.251383,4.850277
