Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.901400,96.500000,8,128,-0.024155,-0.003304,0.024380,-0.001867,-0.002604,0.003204,0.024155,-0.003304,-16.703156,-16.705048,-0.231991,0.031630,-0.001892,-0.001892,0.000000,-0.001892,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.001500,96.500000,8,128,-0.024147,-0.002838,0.024314,-0.001863,-0.002606,0.003204,0.024147,-0.002838,-12.885585,-12.887325,-0.083604,0.014736,-0.001740,-0.001740,0.000000,-0.001740,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.101600,96.500000,8,128,-0.024154,-0.002388,0.024271,-0.001858,-0.002610,0.003204,0.024154,-0.002388,-8.168583,-8.170151,0.164546,0.045440,-0.001567,-0.001567,0.000000,-0.001567,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.300800,96.500000,8,129,-0.024335,-0.006237,0.025121,-0.001895,-0.002592,0.003211,0.024335,-0.006237,-32.163153,-32.165688,-0.534967,0.038045,-0.002535,-0.002535,0.000000,-0.002535,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.400900,96.500000,8,129,-0.024285,-0.005747,0.024956,-0.001890,-0.002594,0.003209,0.024285,-0.005747,-29.905172,-29.907623,-0.523433,0.040021,-0.002451,-0.002451,0.000000,-0.002451,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.501000,96.500000,8,129,-0.024243,-0.005256,0.024806,-0.001886,-0.002595,0.003208,0.024243,-0.005256,-27.647718,-27.650077,-0.503634,0.041634,-0.002359,-0.002359,0.000000,-0.002359,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.601100,96.500000,8,129,-0.024209,-0.004762,0.024673,-0.001881,-0.002597,0.003207,0.024209,-0.004762,-25.352233,-25.354491,-0.474408,0.042748,-0.002259,-0.002259,0.000000,-0.002259,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.701200,96.500000,8,129,-0.024182,-0.004264,0.024555,-0.001876,-0.002599,0.003206,0.024182,-0.004264,-23.021117,-23.023265,-0.433117,0.042953,-0.002148,-0.002148,0.000000,-0.002148,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.900400,96.500000,8,130,-0.024600,-0.008239,0.025944,-0.001913,-0.002587,0.003218,0.024600,-0.008239,-41.322163,-41.324970,-0.498390,0.027617,-0.002808,-0.002808,0.000000,-0.002808,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.000500,96.500000,8,130,-0.024522,-0.007737,0.025713,-0.001908,-0.002588,0.003216,0.024522,-0.007737,-38.999750,-39.002498,-0.520325,0.030543,-0.002748,-0.002748,0.000000,-0.002748,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.100600,96.500000,8,130,-0.024451,-0.007233,0.025499,-0.001904,-0.002589,0.003214,0.024451,-0.007233,-36.699775,-36.702458,-0.533678,0.033282,-0.002683,-0.002683,0.000000,-0.002683,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.200700,96.500000,8,130,-0.024389,-0.006731,0.025301,-0.001899,-0.002590,0.003212,0.024389,-0.006731,-34.425207,-34.427819,-0.538393,0.035784,-0.002612,-0.002612,0.000000,-0.002612,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.300800,96.500000,8,130,-0.024335,-0.006237,0.025121,-0.001895,-0.002592,0.003211,0.024335,-0.006237,-32.163153,-32.165688,-0.534967,0.038045,-0.002535,-0.002535,0.000000,-0.002535,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.500000,96.500000,8,131,-0.025005,-0.010251,0.027025,-0.001931,-0.002587,0.003228,0.025005,-0.010251,-51.002497,-51.005495,-0.313552,0.014087,-0.002998,-0.002998,0.000000,-0.002998,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.600100,96.500000,8,131,-0.024894,-0.009746,0.026734,-0.001926,-0.002587,0.003225,0.024894,-0.009746,-48.524534,-48.527491,-0.374948,0.017703,-0.002957,-0.002957,0.000000,-0.002957,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.700200,96.500000,8,131,-0.024787,-0.009241,0.026454,-0.001922,-0.002586,0.003222,0.024787,-0.009241,-46.077687,-46.080599,-0.426172,0.021186,-0.002912,-0.002912,0.000000,-0.002912,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.800300,96.500000,8,131,-0.024689,-0.008739,0.026190,-0.001917,-0.002587,0.003220,0.024689,-0.008739,-43.685881,-43.688743,-0.467117,0.024489,-0.002862,-0.002862,0.000000,-0.002862,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.900400,96.500000,8,131,-0.024600,-0.008239,0.025944,-0.001913,-0.002587,0.003218,0.024600,-0.008239,-41.322163,-41.324970,-0.498390,0.027617,-0.002808,-0.002808,0.000000,-0.002808,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.065986,96.500000,8,137,-0.025514,-0.012476,0.028401,-0.001951,-0.002594,0.003246,0.025514,-0.012476,-62.315395,-62.318522,0.081719,0.003007,-0.003127,-0.003127,0.000000,-0.003127,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.174490,96.500000,8,137,-0.025384,-0.011907,0.028038,-0.001946,-0.002591,0.003240,0.025384,-0.011907,-59.415461,-59.418562,-0.036963,0.001426,-0.003102,-0.003102,0.000000,-0.003102,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.282993,96.500000,8,137,-0.025256,-0.011344,0.027687,-0.001941,-0.002589,0.003236,0.025256,-0.011344,-56.549928,-56.553000,-0.142633,0.005781,-0.003072,-0.003072,0.000000,-0.003072,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.391497,96.500000,8,137,-0.025135,-0.010792,0.027354,-0.001936,-0.002588,0.003232,0.025135,-0.010792,-53.757907,-53.760945,-0.234573,0.010000,-0.003037,-0.003037,0.000000,-0.003037,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.500000,96.500000,8,137,-0.025005,-0.010251,0.027025,-0.001931,-0.002587,0.003228,0.025005,-0.010251,-51.002497,-51.005495,-0.313552,0.014087,-0.002998,-0.002998,0.000000,-0.002998,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.904478,96.500000,8,138,-0.025639,-0.013404,0.028931,-0.001958,-0.002599,0.003254,0.025639,-0.013404,-66.731591,-66.734746,0.284026,0.009760,-0.003155,-0.003155,0.000000,-0.003155,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.944855,96.500000,8,138,-0.025617,-0.013173,0.028806,-0.001956,-0.002598,0.003252,0.025617,-0.013173,-65.617508,-65.620657,0.230759,0.008064,-0.003149,-0.003149,0.000000,-0.003149,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.985232,96.500000,8,138,-0.025577,-0.012942,0.028665,-0.001955,-0.002596,0.003250,0.025577,-0.012942,-64.510761,-64.513904,0.179227,0.006370,-0.003142,-0.003142,0.000000,-0.003142,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.025609,96.500000,8,138,-0.025536,-0.012710,0.028524,-0.001953,-0.002595,0.003248,0.025536,-0.012710,-63.411375,-63.414510,0.129561,0.004684,-0.003135,-0.003135,0.000000,-0.003135,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.065986,96.500000,8,138,-0.025514,-0.012476,0.028401,-0.001951,-0.002594,0.003246,0.025514,-0.012476,-62.315395,-62.318522,0.081719,0.003007,-0.003127,-0.003127,0.000000,-0.003127,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.900000,96.500000,8,141,-0.025644,-0.013429,0.028947,-0.001959,-0.002599,0.003255,0.025644,-0.013429,-67.018830,-67.021986,0.290055,0.009924,-0.003156,-0.003156,0.000000,-0.003156,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.901119,96.500000,8,141,-0.025643,-0.013422,0.028943,-0.001959,-0.002599,0.003254,0.025643,-0.013422,-66.823149,-66.826304,0.288557,0.009902,-0.003156,-0.003156,0.000000,-0.003156,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.902239,96.500000,8,141,-0.025642,-0.013416,0.028939,-0.001959,-0.002599,0.003254,0.025642,-0.013416,-66.792714,-66.795870,0.287052,0.009855,-0.003156,-0.003156,0.000000,-0.003156,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.903358,96.500000,8,141,-0.025640,-0.013410,0.028935,-0.001958,-0.002599,0.003254,0.025640,-0.013410,-66.762191,-66.765346,0.285541,0.009807,-0.003155,-0.003155,0.000000,-0.003155,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.904478,96.500000,8,141,-0.025639,-0.013404,0.028931,-0.001958,-0.002599,0.003254,0.025639,-0.013404,-66.731591,-66.734746,0.284026,0.009760,-0.003155,-0.003155,0.000000,-0.003155,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.500000,96.500000,8,143,-0.025908,-0.015692,0.030290,-0.001979,-0.002619,0.003282,0.025908,-0.015692,-77.260542,-77.263721,0.891300,0.026461,-0.003180,-0.003180,0.000000,-0.003180,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.600000,96.500000,8,143,-0.025847,-0.015127,0.029948,-0.001974,-0.002613,0.003274,0.025847,-0.015127,-74.254664,-74.257844,0.729302,0.022526,-0.003180,-0.003180,0.000000,-0.003180,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.700000,96.500000,8,143,-0.025784,-0.014568,0.029615,-0.001969,-0.002608,0.003267,0.025784,-0.014568,-71.659899,-71.663075,0.575248,0.018410,-0.003176,-0.003176,0.000000,-0.003176,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.800000,96.500000,8,143,-0.025715,-0.014005,0.029281,-0.001964,-0.002603,0.003261,0.025715,-0.014005,-69.224764,-69.227932,0.428737,0.014203,-0.003168,-0.003168,0.000000,-0.003168,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.900000,96.500000,8,143,-0.025644,-0.013429,0.028947,-0.001959,-0.002599,0.003255,0.025644,-0.013429,-66.851619,-66.854775,0.290055,0.009949,-0.003156,-0.003156,0.000000,-0.003156,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.100000,96.500000,8,144,-0.026193,-0.017941,0.031748,-0.002003,-0.002650,0.003321,0.026193,-0.017941,-90.813939,-90.817069,1.632280,0.041240,-0.003130,-0.003130,0.000000,-0.003130,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.200000,96.500000,8,144,-0.026111,-0.017375,0.031363,-0.001996,-0.002641,0.003310,0.026111,-0.017375,-86.818844,-86.821994,1.431407,0.037826,-0.003150,-0.003150,0.000000,-0.003150,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.300000,96.500000,8,144,-0.026035,-0.016810,0.030990,-0.001990,-0.002633,0.003300,0.026035,-0.016810,-83.206685,-83.209850,1.241886,0.034240,-0.003165,-0.003165,0.000000,-0.003165,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.400000,96.500000,8,144,-0.025966,-0.016248,0.030631,-0.001985,-0.002625,0.003291,0.025966,-0.016248,-79.983891,-79.987065,1.061922,0.030455,-0.003175,-0.003175,0.000000,-0.003175,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.500000,96.500000,8,144,-0.025908,-0.015692,0.030290,-0.001979,-0.002619,0.003282,0.025908,-0.015692,-76.722807,-76.725987,0.891300,0.026646,-0.003180,-0.003180,0.000000,-0.003180,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.700000,96.500000,8,145,-0.026556,-0.020138,0.033328,-0.002031,-0.002692,0.003373,0.026556,-0.020138,-111.925953,-111.928938,2.557524,0.052444,-0.002984,-0.002984,0.000000,-0.002984,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.800000,96.500000,8,145,-0.026451,-0.019595,0.032918,-0.002024,-0.002681,0.003359,0.026451,-0.019595,-105.698144,-105.701176,2.306722,0.050085,-0.003032,-0.003032,0.000000,-0.003032,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.900000,96.500000,8,145,-0.026357,-0.019049,0.032520,-0.002016,-0.002670,0.003345,0.026357,-0.019049,-100.091183,-100.094255,2.068452,0.047423,-0.003071,-0.003071,0.000000,-0.003071,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.000000,96.500000,8,145,-0.026271,-0.018498,0.032130,-0.002009,-0.002659,0.003333,0.026271,-0.018498,-95.209430,-95.212533,1.844384,0.044451,-0.003104,-0.003104,0.000000,-0.003104,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.100000,96.500000,8,145,-0.026193,-0.017941,0.031748,-0.002003,-0.002650,0.003321,0.026193,-0.017941,-90.708127,-90.711257,1.632280,0.041288,-0.003130,-0.003130,0.000000,-0.003130,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.300000,96.500000,8,146,-0.027073,-0.022352,0.035107,-0.002067,-0.002744,0.003435,0.027073,-0.022352,-146.934899,-146.937589,3.656113,0.057128,-0.002690,-0.002690,0.000000,-0.002690,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.400000,96.500000,8,146,-0.026935,-0.021788,0.034644,-0.002057,-0.002731,0.003419,0.026935,-0.021788,-136.320938,-136.323721,3.374325,0.056825,-0.002783,-0.002783,0.000000,-0.002783,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.500000,96.500000,8,146,-0.026798,-0.021231,0.034189,-0.002048,-0.002718,0.003403,0.026798,-0.021231,-126.988449,-126.991311,3.095386,0.055954,-0.002862,-0.002862,0.000000,-0.002862,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.600000,96.500000,8,146,-0.026671,-0.020682,0.033750,-0.002040,-0.002705,0.003388,0.026671,-0.020682,-119.026546,-119.029474,2.819712,0.054376,-0.002928,-0.002928,0.000000,-0.002928,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.700000,96.500000,8,146,-0.026556,-0.020138,0.033328,-0.002031,-0.002692,0.003373,0.026556,-0.020138,-111.879025,-111.882009,2.557524,0.052466,-0.002984,-0.002984,0.000000,-0.002984,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.900000,96.500000,8,147,-0.027781,-0.024237,0.036867,-0.002089,-0.002777,0.003474,0.027781,-0.024237,-215.377323,-215.379412,4.506657,0.048056,-0.002089,-0.002089,0.000000,-0.002089,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.000000,96.500000,8,147,-0.027594,-0.023892,0.036500,-0.002090,-0.002775,0.003474,0.027594,-0.023892,-192.315420,-192.317708,4.402225,0.052568,-0.002288,-0.002288,0.000000,-0.002288,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.100000,96.500000,8,147,-0.027418,-0.023436,0.036069,-0.002084,-0.002768,0.003465,0.027418,-0.023436,-173.748874,-173.751322,4.189282,0.055366,-0.002449,-0.002449,0.000000,-0.002449,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.200000,96.500000,8,147,-0.027239,-0.022902,0.035588,-0.002076,-0.002756,0.003450,0.027239,-0.022902,-159.434388,-159.436968,3.928904,0.056582,-0.002580,-0.002580,0.000000,-0.002580,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.300000,96.500000,8,147,-0.027073,-0.022352,0.035107,-0.002067,-0.002744,0.003435,0.027073,-0.022352,-146.803520,-146.806210,3.656113,0.057179,-0.002690,-0.002690,0.000000,-0.002690,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.500000,96.500000,8,153,-0.024312,-0.029538,0.038257,-0.001507,-0.003016,0.003372,0.024312,-0.029538,-28.054957,-28.054957,-12.273798,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.600000,96.500000,8,153,-0.026437,-0.027016,0.037799,-0.001466,-0.003197,0.003517,0.026437,-0.027016,-90.762845,-90.763843,-6.304162,0.159364,-0.000998,-0.000998,0.000000,-0.000998,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.700000,96.500000,8,153,-0.027835,-0.025070,0.037461,-0.002034,-0.002757,0.003426,0.027835,-0.025070,-268.416223,-268.417744,2.861635,0.024489,-0.001521,-0.001521,0.000000,-0.001521,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.800000,96.500000,8,153,-0.027944,-0.024600,0.037230,-0.002141,-0.002758,0.003491,0.027944,-0.024600,-248.462361,-248.464204,4.427347,0.040928,-0.001842,-0.001842,0.000000,-0.001842,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.900000,96.500000,8,153,-0.027781,-0.024237,0.036867,-0.002089,-0.002777,0.003474,0.027781,-0.024237,-215.526643,-215.528732,4.506657,0.048023,-0.002089,-0.002089,0.000000,-0.002089,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],1.579616,96.500000,10,159,-0.031941,-0.019778,0.037569,-0.002330,-0.001796,0.002942,0.031941,-0.019778,-76.994331,-78.886891,4.160323,0.173246,-0.001865,-1.892561,-1.890695,-1.892561,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],1.341337,96.500000,10,159,-0.031685,-0.019593,0.037254,-0.002301,-0.001816,0.002931,0.031685,-0.019593,-69.943792,-69.945706,3.772868,0.172900,-0.001914,-0.001914,0.000000,-0.001914,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],1.103058,96.500000,10,159,-0.031344,-0.019471,0.036899,-0.002270,-0.001837,0.002920,0.031344,-0.019471,-62.027736,-62.029685,3.079157,0.159055,-0.001950,-0.001950,0.000000,-0.001950,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],0.864779,96.500000,10,159,-0.030954,-0.019331,0.036495,-0.002236,-0.001858,0.002907,0.030954,-0.019331,-57.248931,-57.250903,2.241772,0.125430,-0.001972,-0.001972,0.000000,-0.001972,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],0.626500,96.500000,10,159,-0.030547,-0.019186,0.036072,-0.002201,-0.001880,0.002894,0.030547,-0.019186,-51.278284,-51.280265,1.494765,0.093332,-0.001981,-0.001981,0.000000,-0.001981,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],2.768079,96.500000,10,160,-0.031781,-0.020765,0.037963,-0.002390,-0.001704,0.002935,0.031781,-0.020765,-96.115187,-110.517455,2.963709,0.098918,-0.001441,-14.402268,-14.400827,-14.402268,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],2.470963,96.500000,10,160,-0.032006,-0.020462,0.037987,-0.002387,-0.001724,0.002945,0.032006,-0.020462,-95.780706,-107.055575,3.506578,0.117445,-0.001575,-11.274869,-11.273294,-11.274869,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],2.173847,96.500000,10,160,-0.032139,-0.020226,0.037974,-0.002377,-0.001748,0.002951,0.032139,-0.020226,-91.834559,-99.982011,3.951515,0.138021,-0.001690,-8.147451,-8.145761,-8.147451,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],1.876732,96.500000,10,160,-0.032123,-0.020018,0.037850,-0.002358,-0.001774,0.002951,0.032123,-0.020018,-85.087966,-90.107981,4.235916,0.159657,-0.001787,-5.020015,-5.018228,-5.020015,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],1.579616,96.500000,10,160,-0.031941,-0.019778,0.037569,-0.002330,-0.001796,0.002942,0.031941,-0.019778,-78.803823,-80.696384,4.160323,0.169278,-0.001865,-1.892561,-1.890695,-1.892561,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],4.250000,96.500000,10,161,-0.030100,-0.021643,0.037073,-0.002261,-0.001571,0.002753,0.030100,-0.021643,-85.793351,-115.793624,-1.039574,0.038861,-0.000272,-30.000272,-30.000000,-30.000272,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],3.879520,96.500000,10,161,-0.030764,-0.021673,0.037631,-0.002301,-0.001628,0.002818,0.030764,-0.021673,-98.217437,-124.318379,-0.633386,0.020689,-0.000735,-26.100942,-26.100207,-26.100942,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],3.509039,96.500000,10,161,-0.031155,-0.021461,0.037832,-0.002354,-0.001653,0.002876,0.031155,-0.021461,-103.896953,-126.098388,0.280329,0.008657,-0.001022,-22.201435,-22.200414,-22.201435,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],3.138559,96.500000,10,161,-0.031417,-0.021074,0.037831,-0.002380,-0.001681,0.002913,0.031417,-0.021074,-104.656749,-122.958614,1.679539,0.051492,-0.001245,-18.301865,-18.300620,-18.301865,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],2.768079,96.500000,10,161,-0.031781,-0.020765,0.037963,-0.002390,-0.001704,0.002935,0.031781,-0.020765,-97.724264,-112.126532,2.963709,0.097293,-0.001441,-14.402268,-14.400827,-14.402268,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.000000,8,162,0.003524,-0.068975,0.069065,-0.001021,-0.003668,0.003808,-0.068975,0.003524,-71.452067,-71.466489,-30.647599,0.983682,-0.014421,-0.014421,0.000000,-0.014421,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.125000,8,162,0.003346,-0.069684,0.069764,-0.001019,-0.003660,0.003799,-0.069684,0.003346,-70.119014,-70.133231,-30.063608,0.983242,-0.014217,-0.014217,0.000000,-0.014217,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.250000,8,162,0.003161,-0.070388,0.070458,-0.001017,-0.003652,0.003791,-0.070388,0.003161,-68.475570,-68.489581,-29.348399,0.982836,-0.014011,-0.014011,0.000000,-0.014011,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.375000,8,162,0.002984,-0.071088,0.071151,-0.001015,-0.003644,0.003783,-0.071088,0.002984,-67.206478,-67.220283,-28.795151,0.982476,-0.013805,-0.013805,0.000000,-0.013805,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.500000,8,162,0.002825,-0.071797,0.071852,-0.001012,-0.003637,0.003775,-0.071797,0.002825,-66.925161,-66.938760,-28.673810,0.982439,-0.013599,-0.013599,0.000000,-0.013599,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.500000,8,163,-0.009212,-0.011995,0.015124,-0.001091,-0.003042,0.003232,0.011995,0.009212,0.000000,0.000000,-0.067000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.375000,8,163,-0.005723,-0.012310,0.013575,-0.001035,-0.003037,0.003209,0.012310,0.005723,-8.708497,-8.708678,-0.713953,0.185149,-0.000181,-0.000181,0.000000,-0.000181,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.250000,8,163,-0.003911,-0.011831,0.012461,-0.001048,-0.003059,0.003234,0.011831,0.003911,-11.574824,-11.575186,-0.603290,0.118217,-0.000362,-0.000362,0.000000,-0.000362,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.125000,8,163,-0.003045,-0.011089,0.011499,-0.001046,-0.003066,0.003240,0.011089,0.003045,-10.936886,-10.937427,-0.241220,0.049987,-0.000541,-0.000541,0.000000,-0.000541,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.000000,8,163,-0.002385,-0.010332,0.010604,-0.001046,-0.003070,0.003243,0.010332,0.002385,-10.596851,-10.597571,0.054082,0.011562,-0.000720,-0.000720,0.000000,-0.000720,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.400000,96.000000,8,166,-0.029016,-0.021648,0.036201,-0.002114,-0.002091,0.002973,-0.021648,-0.029016,-69.799258,-69.801321,-28.294918,0.929626,-0.002063,-0.002063,0.000000,-0.002063,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.400000,96.125000,8,166,-0.029020,-0.020389,0.035466,-0.002117,-0.001989,0.002905,-0.020389,-0.029020,-66.908753,-66.910537,-25.431843,0.871574,-0.001784,-0.001784,0.000000,-0.001784,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.400000,96.250000,8,166,-0.029268,-0.016769,0.033732,-0.002096,-0.001461,0.002555,-0.016769,-0.029268,-49.835714,-49.837111,-9.565373,0.439774,-0.001397,-0.001397,0.000000,-0.001397,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.400000,96.375000,8,166,-0.029223,-0.014962,0.032830,-0.002227,-0.000620,0.002312,-0.014962,-0.029223,-7.868775,-7.869382,3.490728,1.000000,-0.000607,-0.000607,0.000000,-0.000607,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.400000,96.500000,8,166,-0.029416,-0.017176,0.034063,-0.002005,-0.002247,0.003012,-0.017176,-0.029416,-7.702806,-7.702806,-0.074904,0.021911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],0.626500,96.500000,10,167,-0.030547,-0.019186,0.036072,-0.002201,-0.001880,0.002894,0.019186,0.030547,-57.979472,-57.981454,-1.307403,0.072233,-0.001981,-0.001981,0.000000,-0.001981,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],0.626500,96.135411,10,167,-0.030898,-0.019148,0.036350,-0.002173,-0.001856,0.002858,0.019148,0.030898,-63.513337,-63.515318,-1.693770,0.085453,-0.001981,-0.001981,0.000000,-0.001981,0.000000,0.000000
